<<<<<<< HEAD
"BY","Stock.ID","stock_name","total_adult_spawner","total_effective_female_spawner","juv_type","juvenile_estimate","age.21","age.31","age.32","age.41","age.42","age.43","age.51","age.52","age.53","age.62","age.63","recruits_no_jacks","total_recruits","X","Return","efs","efs_lag1","efs_lag2","efs_lag3","lnRS","ocean_0","ocean_1","ocean_2","early_sst","early_sst_stnd"
1950,10,"Birkenhead","72567","41370.12",NA,NA,0,0,13166,0,183919,3756,0,30830,9493,0,1576,225818,242740,NA,"0.814456775",41370.12,3177.4939,1054189.27,87949.8305,1.69717048397994,0,0.938926423333608,0.061073576666392,-0.689763356404142,-1.05408397389813
1951,10,"Birkenhead","42063","13589.58",NA,NA,0,0,31161,0,107397,1374,0,66404,8861,0,1522,184184,216719,NA,"0.583096252",13589.58,41370.12,3177.4939,1054189.27,2.60663193533385,0,0.945750026532053,0.054249973467947,-0.209055108344385,-0.249832781913197
1952,10,"Birkenhead","77386","24744.2412",NA,NA,0,0,14902,0,180787,3107,0,33154,11993,0,735,226669,244678,NA,"0.797581495",24744.2412,13589.58,41370.12,3177.4939,2.21489802041379,0,0.935282289376241,0.0647177106237586,-0.752055656149353,-1.15830239853256
1953,10,"Birkenhead","55823","16286.5235",NA,NA,0,0,8205,0,102206,3835,0,16671,24273,0,953,144103,156143,NA,"0.709256573",16286.5235,24744.2412,13589.58,41370.12,2.18019033496331,0,0.813882146493919,0.186117853506081,-0.879385327454645,-1.37133190309309
1954,10,"Birkenhead","40453","8635.248",NA,NA,0,0,12671,0,128222,5306,0,17949,10328,0,1228,157727,175704,NA,"0.812936276",8635.248,16286.5235,24744.2412,13589.58,2.90501325896398,0,0.904031780722124,0.0959682192778764,-0.0358621899607478,0.0399284435610814
1955,10,"Birkenhead","24450","8185.4372",NA,NA,0,0,35100,0,221160,3522,0,7193,7790,0,5618,241761,280383,NA,"0.914787745",8185.4372,8635.248,16286.5235,24744.2412,3.38559301066971,0,0.939618307814668,0.0603816921853322,0.448491364367349,0.850278432317847
1956,10,"Birkenhead","57899","27156.1206",NA,NA,0,0,20500,0,209127,1874,0,42071,3840,0,1697,256735,279109,NA,"0.814563655",27156.1206,8185.4372,8635.248,16286.5235,2.24644196707488,0,0.97344764948461,0.02655235051539,1.24424102365998,2.18161113690697
1957,10,"Birkenhead","24168","7067.785",NA,NA,0,0,3587,0,37495,5586,0,5340,21961,0,2394,67190,76363,NA,"0.558044352",7067.785,27156.1206,8185.4372,8635.248,2.25197729172618,0,0.607912208792216,0.392087791207784,-0.0411423167580855,0.0310945026255339
1958,10,"Birkenhead","33055","5510.128",NA,NA,0,0,21115,0,74626,3512,0,11443,17844,0,722,104635,129262,NA,"0.713203039",5510.128,7067.785,27156.1206,8185.4372,2.94389025030762,0,0.829199610094227,0.170800389905773,-0.0390496396429584,0.034595665900917
1959,10,"Birkenhead","38604","11388.0657",NA,NA,0,0,26205,0,188393,8984,0,36763,7505,0,172,232833,268022,NA,"0.809133585",11388.0657,5510.128,7067.785,27156.1206,3.01775551975874,0,0.937837192469275,0.0621628075307251,0.322522384235166,0.639525438514753
1960,10,"Birkenhead","39848","19197.759",NA,NA,0,0,28566,0,119526,3085,0,10607,6980,0,3336,140449,172100,NA,"0.851027775",19197.759,11388.0657,5510.128,7067.785,1.99005088008181,0,0.92213248111563,0.0778675188843695,-0.0796939497830994,-0.033404488058476
1961,10,"Birkenhead","49627","10549.9191",NA,NA,0,0,21891,0,67104,3102,0,17364,19054,0,1300,104822,129815,NA,"0.640170956",10549.9191,19197.759,11388.0657,5510.128,2.29614548187395,0,0.819312097985595,0.180687902014405,0.402261010436519,0.77293252156049
1962,10,"Birkenhead","52146","14310.7146",NA,NA,0,0,21342,0,66117,2725,0,8304,3995,0,8,78424,102491,NA,"0.843070999",14310.7146,10549.9191,19197.759,11388.0657,1.70112147353096,0,0.934355211677123,0.0656447883228771,-0.691075131892723,-1.05627864603984
1963,10,"Birkenhead","67151","20768.88",NA,NA,0,0,95525,0,281641,3924,0,48565,26112,0,311,356629,456078,NA,"0.789731065",20768.88,14310.7146,10549.9191,19197.759,2.84324031322901,0,0.933460943084297,0.066539056915703,-0.988954171238407,-1.55464657175787
1964,10,"Birkenhead","69939","27978.349",NA,NA,0,0,39236,0,225898,869,0,85137,14542,0,213,325790,365895,NA,"0.69338531",27978.349,20768.88,14310.7146,10549.9191,2.45482204095656,0,0.957299225187554,0.0427007748124462,-0.238458195140703,-0.299025754364619
1965,10,"Birkenhead","30008","9769.2097",NA,NA,0,0,30602,0,109033,2068,0,14770,7215,0,1483,132501,165171,NA,"0.822884356",9769.2097,27978.349,20768.88,14310.7146,2.60735462026579,0,0.934819066300985,0.065180933699015,-0.227986765847492,-0.281506480408238
1966,10,"Birkenhead","81134","13461.7938",NA,NA,0,0,56603,0,155016,6824,0,61319,36465,0,628,253428,316855,NA,"0.611676689",13461.7938,9769.2097,27978.349,20768.88,2.93522417473815,0,0.86139716905209,0.13860283094791,-0.433188978100111,-0.624821005316488
1967,10,"Birkenhead","58036","17579.5378",NA,NA,0,0,54257,0,365358,6953,0,45896,19124,0,820,431198,492408,NA,"0.847309125",17579.5378,13461.7938,9769.2097,27978.349,3.19983178069374,0,0.945376598268103,0.0546234017318971,-0.566156426992308,-0.847282820145701
1968,10,"Birkenhead","83750","31041.616",NA,NA,0,0,21213,0,218223,1957,0,35366,8346,0,102,262037,285207,NA,"0.832794605",31041.616,17579.5378,13461.7938,9769.2097,2.13315695934883,0,0.963517725722019,0.0364822742779806,-0.632239165120158,-0.957842855517393
1969,10,"Birkenhead","64527","14323.8852",NA,NA,0,0,73972,0,451184,2190,0,239195,25067,0,261,715707,791869,NA,"0.630403224",14323.8852,31041.616,17579.5378,13461.7938,3.91134242774808,0,0.965249302599294,0.0347506974007064,-1.19835269475803,-1.90498175493868
1970,10,"Birkenhead","72760","19252.4868",NA,NA,0,0,119108,0,531214,22383,0,30799,32549,0,2856,597418,738909,NA,"0.889183118",19252.4868,14323.8852,31041.616,17579.5378,3.43497679908809,0,0.921792805338682,0.0782071946613182,-0.558487175639623,-0.834451743152692
1971,10,"Birkenhead","32672","16142.878",NA,NA,0,0,62316,0,245897,1952,0,46347,12033,0,551,304828,369096,NA,"0.806674584",16142.878,19252.4868,14323.8852,31041.616,2.93826872141877,0,0.960617291978239,0.0393827080217613,-0.368278332352034,-0.516221944605317
1972,10,"Birkenhead","113097","26202.216",NA,NA,0,0,42841,0,424942,1431,0,46655,3256,0,215,475068,519340,NA,"0.894486684",26202.216,16142.878,19252.4868,14323.8852,2.89761396434024,0,0.990561096776678,0.00943890322332191,-0.557037295567976,-0.832026014489695
1973,10,"Birkenhead","139295","28373.8929",NA,NA,0,0,44117,0,140353,3011,0,24973,4070,0,0,169396,216524,NA,"0.828549671",28373.8929,26202.216,16142.878,19252.4868,1.78676971088798,0,0.967296927823244,0.0327030721767564,-0.713135101872951,-1.09318618241634
1974,10,"Birkenhead","173463","85495.371",NA,NA,0,0,54695,0,424633,3384,0,207538,32659,0,4272,669102,727181,NA,"0.634631192",85495.371,28373.8929,26202.216,16142.878,2.05747428074793,0,0.944559882615195,0.0554401173848052,-0.797677326988948,-1.23462994918555
1975,10,"Birkenhead","92928","19653.4173",NA,NA,0,0,9335,0,80976,1030,0,18616,10152,0,484,110228,120593,NA,"0.734622782",19653.4173,85495.371,28373.8929,26202.216,1.72429971633774,0,0.903261383330707,0.0967386166692926,-0.252602328199929,-0.32268966260499
1976,10,"Birkenhead","108121","50023.4849",NA,NA,0,0,29279,0,479356,977,0,84392,22209,0,3364,589321,619577,NA,"0.8134039",50023.4849,19653.4173,85495.371,28373.8929,2.46647843355411,0,0.957148183357355,0.0428518166426449,0.321736903344537,0.638211286021802
1977,10,"Birkenhead","43139","12799.1255",NA,NA,0,0,15580,0,287020,3551,0,98126,21384,0,5972,412502,431633,NA,"0.695802687",12799.1255,50023.4849,19653.4173,85495.371,3.4728642059687,0,0.928395187578336,0.0716048124216638,-0.065962600182939,-0.0104311891228648
1978,10,"Birkenhead","99857","48158",NA,NA,0,0,42233,0,493542,292,0,117215,11450,0,1482,623689,666214,NA,"0.791327088",48158,12799.1255,50023.4849,19653.4173,2.5611645747932,0,0.980150522204577,0.0198494777954231,0.0745249853186344,0.22461222557777
1979,10,"Birkenhead","78088","35481.9384",NA,NA,0,0,13881,0,273583,895,0,121177,5205,0,1210,401175,415951,NA,"0.681954259",35481.9384,48158,12799.1255,50023.4849,2.42537395154001,0,0.982425814579121,0.0175741854208789,-0.138540358570829,-0.131857748643429
1980,10,"Birkenhead","90922","32785.8476",NA,NA,0,0,10131,0,115564,0,0,36212,1265,0,0,153041,163172,NA,"0.75511791",32785.8476,35481.9384,48158,12799.1255,1.54070891268211,0,0.992247444414483,0.00775255558551712,-0.624732907257441,-0.945284475548249
1981,10,"Birkenhead","65495","27175.4191",NA,NA,0,0,4550,0,105179,0,0,156430,0,0,0,261609,266159,NA,"0.402046566",27175.4191,32785.8476,35481.9384,48158,2.26453816750952,0,1,0,0.897876223252741,1.60212388093937
1982,10,"Birkenhead","128771","72353.2292",NA,NA,0,0,48333,0,1471487,1815,0,281339,12955,0,513,1766294,1816442,NA,"0.833092905",72353.2292,27175.4191,32785.8476,35481.9384,3.19507876010886,0,0.991586298929446,0.00841370107055441,-0.522224285652681,-0.773781944757239
1983,10,"Birkenhead","48841","21113.2812",NA,NA,0,0,15268,0,625519,795,0,149561,15531,0,1436,792047,808110,NA,"0.789749851",21113.2812,72353.2292,27175.4191,32785.8476,3.62471845026245,0,0.978020319015976,0.0219796809840245,-0.243733156768561,-0.307851053689111
1984,10,"Birkenhead","42849","23226.9376",NA,NA,0,0,5918,0,347631,120,0,86729,27258,0,2705,464323,470361,NA,"0.748683567",23226.9376,21113.2812,72353.2292,27175.4191,2.99526772217503,0,0.936042741638869,0.0639572583611311,-0.0980745972360073,-0.064156316601302
1985,10,"Birkenhead","37612","5757.606",NA,NA,0,0,12226,0,123208,851,0,93098,15248,0,1211,232765,245842,NA,"0.529323567",5757.606,23226.9376,21113.2812,72353.2292,3.69950759760014,0,0.929588922966784,0.0704110770332165,0.074355489119255,0.224328649165387
1986,10,"Birkenhead","348294","197896.4596",NA,NA,0,0,24019,0,869228,559,0,315301,2860,0,0,1187389,1211967,NA,"0.732049901",197896.4596,5757.606,23226.9376,21113.2812,1.79176809525051,0,0.997178966093961,0.0028210339060387,-0.0680352679551906,-0.0138988756731792
1987,10,"Birkenhead","168841","89431.7372",NA,NA,0,0,5671,0,698300,1185,0,279598,3799,0,11345,993042,999898,NA,"0.703192816",89431.7372,197896.4596,5757.606,23226.9376,2.40729733780501,0,0.983669334272096,0.0163306657279042,0.462299936429825,0.873380928656698
1988,10,"Birkenhead","177327","75535.4068",NA,NA,0,0,29507,0,200724,1501,0,664723,27396,0,3864,896707,927715,NA,"0.223845693",75535.4068,89431.7372,197896.4596,5757.606,2.47412765376475,0,0.964686353028678,0.035313646971322,0.371710575082155,0.721819972215693
1989,10,"Birkenhead","46703","15739.3752",NA,NA,0,0,36435,0,935181,1181,0,173958,1174,0,0,1110313,1147929,NA,"0.842267901",15739.3752,75535.4068,89431.7372,197896.4596,4.256231689382,0,0.997948479392018,0.00205152060798185,-0.233724900503213,-0.291106693542213
1990,10,"Birkenhead","170262","97112.3499",NA,NA,0,0,10179,0,200407,0,0,24968,3059,0,0,228434,238613,NA,"0.877308106",97112.3499,15739.3752,75535.4068,89431.7372,0.855378773704018,0,0.987180078201942,0.0128199217980579,1.11749844538133,1.96956387109185
1991,10,"Birkenhead","316469","152082.879",NA,NA,0,0,244,0,55270,186,0,61746,3222,0,1717,121955,122385,NA,"0.453199951",152082.879,97112.3499,15739.3752,75535.4068,-0.220773504595429,0,0.958123953098827,0.0418760469011725,0.887511133273942,1.58478251847237
1992,10,"Birkenhead","218533","93442.8936",NA,NA,0,0,3522,0,47661,125,0,46563,435,0,876,95535,99182,NA,"0.498885225",93442.8936,152082.879,97112.3499,15739.3752,0.0221421864252507,0,0.98552156641326,0.0144784335867395,0.55725088490313,1.03223905892174
1993,10,"Birkenhead","250425","151095.744",NA,NA,0,0,8716,0,180208,0,0,380162,4380,0,2414,567164,575880,NA,"0.317735258",151095.744,93442.8936,152082.879,97112.3499,1.322734801423,0,0.988202403278461,0.0117975967215392,0.975269892269729,1.73160772235509
1994,10,"Birkenhead","39445","22315.28",NA,NA,0,0,1028,0,21899,7,0,40686,3793,0,0,66378,67413,NA,"0.329913526",22315.28,151095.744,93442.8936,152082.879,1.0900940306646,0,0.943631050390874,0.0563689496091258,0.0849862264445858,0.24211445417307
1995,10,"Birkenhead","43010","18430.36",NA,NA,0,0,486,0,141021,21,0,28997,0,0,0,170018,170525,NA,"0.82944747",18430.36,22315.28,151095.744,93442.8936,2.2219050089376,0,0.999876850901627,0.000123149098372673,0.989736544000747,1.75581122197396
1996,10,"Birkenhead","64123","27847.6344",NA,NA,0,0,723,0,34094,0,0,41519,2595,0,0,78208,78931,NA,"0.435940057",27847.6344,18430.36,22315.28,151095.744,1.03262392209749,0,0.967123183540054,0.032876816459946,0.967495574180504,1.71860086296509
1997,10,"Birkenhead","50872","23274.9512",NA,NA,0,0,0,0,18165,0,0,10200,2217,0,0,30582,30582,NA,"0.593976849",23274.9512,27847.6344,18430.36,22315.28,0.273033874095274,0,0.927506376299784,0.0724936237002158,-0.62456467094212,-0.945003006990807
1998,10,"Birkenhead","296038","173045.117",NA,NA,0,0,277,0,213323,0,0,403021,1752,0,948,619044,619321,NA,"0.344600707",173045.117,23274.9512,27847.6344,18430.36,1.27462400014432,0,0.995640386810717,0.0043596131892831,0.36005231937614,0.702315072755631
1999,10,"Birkenhead","49586","26267.9661",NA,NA,0,0,0,0,47311,0,0,36027,190,0,0,83528,83528,NA,"0.566408869",26267.9661,173045.117,23274.9512,27847.6344,1.15683172720354,0,0.997725313667273,0.00227468633272675,-0.409022989843477,-0.584389985172071
2000,10,"Birkenhead","13842","8333.3136",NA,NA,0,0,652,0,63710,0,0,37603,0,0,0,101313,101965,NA,"0.628843288",8333.3136,26267.9661,173045.117,23274.9512,2.4979535665116,0,1,0,-0.392308547058882,-0.556425808174627
2001,10,"Birkenhead","44727","28361.4406",NA,NA,0,0,56,0,110415,0,0,81203,0,0,0,191618,191674,NA,"0.576224572",28361.4406,8333.3136,26267.9661,173045.117,1.91047330957354,0,1,0,0.704895252597578,1.27925616168083
2003,10,"Birkenhead","310530","152651.4891",NA,NA,0,NA,80,NA,6064,NA,0,7010,184,NA,NA,13258,13338,NA,"0.457384221",152651.4891,NA,28361.4406,8333.3136,-2.44355633030919,NA,NA,NA,NA,NA
2004,10,"Birkenhead","37673","17516.2988",NA,NA,0,NA,47,NA,46487,NA,0,29866.10775,0,NA,NA,76353.10775,76400.10775,NA,"0.608842277",17516.2988,152651.4891,NA,28361.4406,1.47223692734816,NA,NA,NA,NA,NA
2005,10,"Birkenhead","54444","27116.2202",NA,NA,NA,NA,361,0,33022.68824,NA,0,51290.27388,683.8703184,0,704.5054341,85701.33787,86062.33787,NA,"0.385322902",27116.2202,17516.2988,152651.4891,NA,1.15073635636455,NA,0.983867789507448,NA,NA,NA
2006,10,"Birkenhead","266539","137364.096",NA,NA,NA,0,179,0,257819.11,NA,0,178239.8748,5636.043473,0,0,441695.0283,441874.0283,NA,"0.583703899",137364.096,27116.2202,17516.2988,152651.4891,1.16798462711222,NA,0.987245135176459,NA,NA,NA
2007,10,"Birkenhead","93527","54290.296",NA,NA,NA,0,180,0,188807.4563,59.72222222,0,54481.24617,1977.141998,264.7775093,1323.887547,246854.5096,247094.2318,NA,"0.764853179",54290.296,137364.096,27116.2202,17516.2988,1.51445363301853,NA,0.986398906213965,0.0136010935695991,NA,NA
2008,10,"Birkenhead","19861","6788.5722",NA,NA,NA,0,1015.277778,0,46572.67818,13.8125,0,23300.42082,1588.665056,0,282.7215976,71744.48565,72773.57593,NA,"0.64914645",6788.5722,54290.296,137364.096,27116.2202,2.35787035699853,NA,0.974095004568508,0.0259049954534782,NA,NA
2009,10,"Birkenhead","54156","34474.1253",NA,NA,NA,0,207.1875,0,68047.8199,17.5,0,72094.00739,848.1647928,0,0,140989.9921,141214.6796,NA,"0.482642909",34474.1253,6788.5722,54290.296,137364.096,1.40847985849614,NA,0.993869866699042,0.00613013317915711,NA,NA
2010,10,"Birkenhead","128465","67764.9478",NA,NA,NA,0,17.5,0,28554.88136,0,0,5635.760334,528.3525313,0,145.3768606,34864.37108,34881.87108,NA,"0.819027577",67764.9478,34474.1253,6788.5722,54290.296,-0.664579645369032,NA,0.980685400033306,0.0193146001358365,NA,NA
2011,10,"Birkenhead","228817","92420.3427",NA,NA,NA,0,211,0,55477.01579,0,0,34018.18539,1453.768606,0,0,90948.96978,91159.96978,NA,"0.609979595",92420.3427,67764.9478,34474.1253,6788.5722,-0.0160485359298194,NA,0.984052555046821,0.0159474450189972,NA,NA
2012,10,"Birkenhead","56506","2548.3096",NA,NA,NA,0,76,0,15555.32409,0,0,7772.718289,0,0,0,23328.04238,23404.04238,NA,"0.666807949",2548.3096,92420.3427,67764.9478,34474.1253,2.21422593513266,NA,0.999999999957272,0,NA,NA
2013,10,"Birkenhead","80121","46794.5544",NA,NA,NA,0,37,0,14137.77893,0,0,26938.78897,195.2086158,NA,NA,41271.77653,41308.77653,NA,"0.295185248",46794.5544,2548.3096,92420.3427,67764.9478,-0.125587947818098,NA,NA,NA,NA,NA
2014,10,"Birkenhead","35759","19609.8145",NA,NA,NA,0,7,0,7905.948938,0,0,3500,NA,NA,NA,11405.94894,11412.94894,NA,"",19609.8145,46794.5544,2548.3096,92420.3427,-0.541895124570995,NA,NA,NA,NA,NA
2015,10,"Birkenhead","45049","26687.2524",NA,NA,NA,0,10,NA,200,NA,0,1617.647059,161.7647059,NA,NA,1979.411765,1989.411765,NA,"",26687.2524,19609.8145,46794.5544,2548.3096,-2.60138630101094,NA,NA,NA,NA,NA
1951,12,"Portage","29","14.556",NA,NA,0,0,18,0,226,0,0,0,0,0,0,226,244,NA,"1",14.556,NA,26687.2524,19609.8145,2.74253171952237,0,1,0,-0.179137099032495,-0.190692893342818
1953,12,"Portage","200","24.26",NA,NA,0,0,0,0,394,0,0,0,0,0,0,394,394,NA,"1",24.26,NA,14.556,NA,2.78752200578203,0,1,0,-1.06181737890049,-1.69615933229282
1954,12,"Portage","3379","1728.648",NA,NA,0,0,1898,0,35946,0,0,0,856,0,0,36802,38700,NA,"0.976740395",1728.648,24.26,NA,14.556,3.05821259143725,0,0.977881136950904,0.0221188630490956,-0.0710744357412125,-0.00638526055769539
1955,12,"Portage","43","20.3784",NA,NA,0,0,16,0,4376,0,0,0,0,0,0,4376,4392,NA,"1",20.3784,1728.648,24.26,NA,5.36941482773069,0,1,0,0.395190846676727,0.788859348773247
1957,12,"Portage","452","20",NA,NA,0,0,0,0,47,0,0,0,0,0,0,47,47,NA,"1",20,NA,20.3784,1728.648,0.854415328156068,0,1,0,0.00961950311855927,0.131243300486216
1958,12,"Portage","4803","2748.5549",NA,NA,0,0,895,0,24738,0,0,12,0,0,0,24750,25645,NA,"0.999515152",2748.5549,20,NA,20.3784,2.19775020636405,0,1,0,-0.119845940628818,-0.0895681133527713
1959,12,"Portage","572","286",NA,NA,0,0,134,0,5431,0,0,0,0,0,0,5431,5565,NA,"1",286,2748.5549,20,NA,2.94388674721499,0,1,0,0.353199238193276,0.717240033454661
1961,12,"Portage","527","12",NA,NA,0,0,2,0,2721,0,0,0,0,0,0,2721,2723,NA,"1",12,NA,286,2748.5549,5.42384808899525,0,1,0,0.637937983201471,1.2028797766952
1962,12,"Portage","12034","6326.3552",NA,NA,0,0,1878,0,70118,0,0,184,0,0,0,70302,72180,NA,"0.99738272",6326.3552,12,NA,286,2.40807597538151,0,1,0,-0.666393796278503,-1.02173967391345
1963,12,"Portage","2011","1115.96",NA,NA,0,0,2207,0,56214,0,0,16,0,0,0,56230,58437,NA,"0.999715454",1115.96,6326.3552,12,NA,3.91973540128125,0,1,0,-1.04237696637913,-1.66300249251995
1964,12,"Portage","9","4.852",NA,NA,0,0,42,0,571,0,0,0,11,0,0,582,624,NA,"0.981099656",4.852,1115.96,6326.3552,12,4.78707945664963,0,0.982371794871795,0.0176282051282051,-0.239068860702966,-0.292910262281362
1965,12,"Portage","2108","589",NA,NA,0,0,155,0,3308,0,0,0,0,0,0,3308,3463,NA,"1",589,4.852,1115.96,6326.3552,1.725672872492,0,1,0,-0.215142289473077,-0.252101998171132
1966,12,"Portage","31844","15201.108",NA,NA,0,0,332,0,30704,0,0,303,0,0,0,31007,31339,NA,"0.990228013",15201.108,589,4.852,1115.96,0.712844665513939,0,1,0,-0.412201086355718,-0.588198104511071
1967,12,"Portage","4048","1983.474",NA,NA,0,0,167,0,4005,0,0,114,0,0,0,4119,4286,NA,"0.972323379",1983.474,15201.108,589,4.852,0.730760562709781,0,1,0,-0.563625783822974,-0.846462399369004
1968,12,"Portage","173","50.4608",NA,NA,0,0,0,0,1046,0,0,0,0,0,0,1046,1046,NA,"1",50.4608,1983.474,15201.108,589,3.03153184739574,0,1,0,-0.609954703097446,-0.925479269589523
1969,12,"Portage","1040","490.95",NA,NA,0,0,3839,0,30743,0,0,0,0,0,0,30743,34582,NA,"1",490.95,50.4608,1983.474,15201.108,4.13707531542851,0,1,0,-1.22078455029702,-1.96728778830418
1970,12,"Portage","3901","2139.114",NA,NA,0,0,1317,0,56751,0,0,0,0,0,0,56751,58068,NA,"1",2139.114,490.95,50.4608,1983.474,3.27828155273887,0,1,0,-0.575276482348536,-0.866333394587319
1971,12,"Portage","281","155",NA,NA,0,0,2050,0,15812,0,0,0,181,0,0,15993,18043,NA,"0.988682549",155,2139.114,490.95,50.4608,4.63648128857162,0,0.989968408801197,0.0100315911988029,-0.362555246414326,-0.503524018582215
1972,12,"Portage","1460","98",NA,NA,0,0,2127,0,13156,0,0,0,0,0,0,13156,15283,NA,"1",98,155,2139.114,490.95,4.89966572863838,0,1,0,-0.555586207156286,-0.832750398397515
1973,12,"Portage","4272","1687.872",NA,NA,0,0,10591,0,80696,0,0,0,0,0,0,80696,91287,NA,"1",1687.872,98,155,2139.114,3.86722044383785,0,1,0,-0.709321061445739,-1.09495481024214
1974,12,"Portage","8986","4843.3217",NA,NA,0,0,1645,0,40703,0,0,263,0,0,0,40966,42611,NA,"0.993580042",4843.3217,1687.872,98,155,2.13514166739431,0,1,0,-0.825947426289936,-1.29386837178215
1975,12,"Portage","3829","1631.2424",NA,NA,0,0,810,0,14691,17,0,235,0,0,0,14926,15753,NA,"0.984255661",1631.2424,4843.3217,1687.872,98,2.21376272563501,0,0.99892084047483,0.00107915952516981,-0.315318561555017,-0.422958897365752
1976,12,"Portage","3800","752.72",NA,NA,0,0,118,0,7097,0,0,0,375,0,0,7472,7590,NA,"0.949812634",752.72,1631.2424,4843.3217,1687.872,2.29522466721017,0,0.950592885375494,0.0494071146245059,0.319005240866699,0.658920031792897
1977,12,"Portage","7974","3922.7026",NA,NA,0,0,768,0,38060,0,0,1161,0,0,0,39221,39989,NA,"0.970398511",3922.7026,752.72,1631.2424,4843.3217,2.30243146261431,0,1,0,-0.0771169375400208,-0.0166911254023947
1978,12,"Portage","10230","3963.195",NA,NA,0,0,1315,0,99561,16,0,4769,6042,0,50,110422,111753,NA,"0.901640977",3963.195,3922.7026,752.72,1631.2424,3.32725887120724,0,0.945343749161096,0.0546562508389037,0.0672750933034711,0.229578516555868
1979,12,"Portage","3663","2023.3768",NA,NA,0,0,233,0,51559,0,0,597,303,0,0,52459,52692,NA,"0.982843745",2023.3768,3963.195,3922.7026,752.72,3.2552641132401,0,0.994249601457527,0.00575039854247324,-0.132545710663068,-0.111228365660442
1980,12,"Portage","1998","996.2148",NA,NA,0,0,675,0,11292,74,0,184,0,0,0,11476,12225,NA,"0.983966539",996.2148,2023.3768,3963.195,3922.7026,2.4440502801179,0,0.993946830265849,0.00605316973415133,-0.627340624141082,-0.955132045615452
1981,12,"Portage","6086","2950.8462",NA,NA,0,0,154,0,15829,0,0,676,3410,0,0,19915,20069,NA,"0.794828019",2950.8462,996.2148,2023.3768,3963.195,1.90938123995712,0,0.830086202601027,0.169913797398974,0.65618435652436,1.23400010791441
1982,12,"Portage","23965","11733.8502",NA,NA,0,0,1276,0,198075,0,0,11246,387,0,0,209708,210984,NA,"0.944527629",11733.8502,2950.8462,996.2148,2023.3768,2.88323824281583,0,0.99816573768627,0.00183426231372995,-0.524052295860183,-0.778967339879192
1983,12,"Portage","7945","4909.408",NA,NA,0,0,432,0,36858,0,0,0,68,0,0,36926,37358,NA,"0.998158479",4909.408,11733.8502,2950.8462,996.2148,2.01776254570107,0,0.998179774077841,0.00182022592215857,-0.246477345132054,-0.305545895959666
1984,12,"Portage","1768","940.7475",NA,NA,0,0,517,0,24388,0,0,25188,472,0,0,50048,50565,NA,"0.487292199",940.7475,4909.408,11733.8502,2950.8462,3.97406305188913,0,0.990665480075151,0.0093345199248492,-0.108772769263692,-0.0706821268374366
1985,12,"Portage","2083","960.1644",NA,NA,0,0,1174,0,23668,0,0,329,669,0,0,24666,25840,NA,"0.959539447",960.1644,940.7475,4909.408,11733.8502,3.24607653632566,0,0.974109907120743,0.025890092879257,0.0812470466035958,0.25340855701294
1986,12,"Portage","14447","6212.346",NA,NA,0,0,255,0,67751,0,0,3588,0,0,0,71339,71594,NA,"0.94970493",6212.346,960.1644,940.7475,4909.408,2.44090456006784,0,1,0,-0.0695388030032672,-0.00376614285193305
1987,12,"Portage","7042","3765.8522",NA,NA,0,0,292,0,60858,373,0,1015,506,0,0,62379,63044,NA,"0.975616794",3765.8522,6212.346,960.1644,940.7475,2.80725449669147,0,0.986057356766703,0.0139426432332974,0.462465806073643,0.903601000834317
1988,12,"Portage","1411","784",NA,NA,0,0,394,0,15654,8,0,5040,0,0,0,20694,21096,NA,"0.756451145",784,3765.8522,6212.346,960.1644,3.27319006181449,0,0.999620781190747,0.000379218809252939,0.393736161257963,0.786378291784519
1989,12,"Portage","8082","5066.6824",NA,NA,0,0,178,0,185837,0,0,9777,3561,0,0,199175,199353,NA,"0.933033764",5066.6824,784,3765.8522,6212.346,3.67149759082397,0,0.982137213886924,0.0178627861130758,-0.212272135437294,-0.247206770902506
1990,12,"Portage","18479","8415.0814",NA,NA,0,0,0,0,50136,0,0,834,0,0,0,50970,50970,NA,"0.983637434",8415.0814,5066.6824,784,3765.8522,1.80121172355335,0,1,0,1.12029412279324,2.02556834960122
1991,12,"Portage","12211","7292.2095",NA,NA,0,0,0,0,15705,0,0,124,62,0,0,15891,15891,NA,"0.988295261",7292.2095,8415.0814,5066.6824,784,0.77894632471159,0,0.996098420489585,0.0039015795104147,0.900850695838594,1.65129385626168
1992,12,"Portage","2795","1378.1726",NA,NA,0,0,1049,0,13925,0,0,2162,0,0,0,16087,17136,NA,"0.865605769",1378.1726,7292.2095,8415.0814,5066.6824,2.45725307366904,0,1,0,0.550944084537274,1.0545062400711
1993,12,"Portage","19760","9829",NA,NA,0,0,7,0,169441,0,0,4361,1093,0,0,174895,174902,NA,"0.968815575",9829,1378.1726,7292.2095,8415.0814,2.87884859426699,0,0.993750786154532,0.00624921384546775,0.980571946917776,1.78726343744318
1994,12,"Portage","9270","3889.6",NA,NA,0,0,23,0,124712,0,0,2935,0,0,0,127647,127670,NA,"0.977006902",3889.6,9829,1378.1726,7292.2095,3.49096231706897,0,1,0,0.0309401186145129,0.167606944060213
1995,12,"Portage","8447","4319.3162",NA,NA,0,0,43,0,37059,0,0,918,2294,0,182,40453,40496,NA,"0.916100166",4319.3162,3889.6,9829,1378.1726,2.23704370370069,0,0.938858158830502,0.0611418411694982,0.991842272010513,1.80648568197515
